close,high,low,open,symbol,volume,id,key,date,updated,changeOverTime,marketChangeOverTime,uOpen,uClose,uHigh,uLow,uVolume,fOpen,fClose,fHigh,fLow,fVolume,label,change,changePercent
139.88,139.88,138.78,139.06,SAP,234361,HISTORICAL_PRICES,SAP,6/4/2021,1.62286E+12,0.082327453,0.082327453,139.06,139.88,139.88,138.78,234361,139.06,139.88,139.88,138.78,234361,4-Jun-21,2.04,0.0148
140.91,141.27,140.58,140.79,SAP,279834,HISTORICAL_PRICES,SAP,6/7/2021,1.62311E+12,0.090297122,0.090297122,140.79,140.91,141.27,140.58,279834,140.79,140.91,141.27,140.58,279834,7-Jun-21,1.03,0.0074
141.67,142.85,141.255,142.73,SAP,545285,HISTORICAL_PRICES,SAP,6/8/2021,1.6232E+12,0.096177654,0.096177654,142.73,141.67,142.85,141.255,545285,142.73,141.67,142.85,141.255,545285,8-Jun-21,0.76,0.0054
139.97,141.31,139.84,140.64,SAP,486823,HISTORICAL_PRICES,SAP,6/9/2021,1.62329E+12,0.083023832,0.083023832,140.64,139.97,141.31,139.84,486823,140.64,139.97,141.31,139.84,486823,9-Jun-21,-1.7,-0.012
141.95,142,139.95,140.21,SAP,505768,HISTORICAL_PRICES,SAP,6/10/2021,1.62337E+12,0.098344166,0.098344166,140.21,141.95,142,139.95,505768,140.21,141.95,142,139.95,505768,10-Jun-21,1.98,0.0141
143.51,143.56,142.24,142.29,SAP,409268,HISTORICAL_PRICES,SAP,6/11/2021,1.62346E+12,0.110414732,0.110414732,142.29,143.51,143.56,142.24,409268,142.29,143.51,143.56,142.24,409268,11-Jun-21,1.56,0.011
145.84,145.96,144.55,145,SAP,611705,HISTORICAL_PRICES,SAP,6/14/2021,1.62372E+12,0.128443206,0.128443206,145,145.84,145.96,144.55,611705,145,145.84,145.96,144.55,611705,14-Jun-21,2.33,0.0162
144.22,146.29,143.76,146.2,SAP,880223,HISTORICAL_PRICES,SAP,6/15/2021,1.6238E+12,0.115908387,0.115908387,146.2,144.22,146.29,143.76,880223,146.2,144.22,146.29,143.76,880223,15-Jun-21,-1.62,-0.0111
142.52,145.15,141.97,144.725,SAP,615803,HISTORICAL_PRICES,SAP,6/16/2021,1.6239E+12,0.102754565,0.102754565,144.725,142.52,145.15,141.97,615803,144.725,142.52,145.15,141.97,615803,16-Jun-21,-1.7,-0.0118
141.81,142.35,140.6,140.64,SAP,426564,HISTORICAL_PRICES,SAP,6/17/2021,1.62398E+12,0.09726091,0.09726091,140.64,141.81,142.35,140.6,426564,140.64,141.81,142.35,140.6,426564,17-Jun-21,-0.71,-0.005
140.18,140.97,139.63,140.71,SAP,847110,HISTORICAL_PRICES,SAP,6/18/2021,1.62407E+12,0.084648716,0.084648716,140.71,140.18,140.97,139.63,847110,140.71,140.18,140.97,139.63,847110,18-Jun-21,-1.63,-0.0115
140.78,141.05,139.7,140.82,SAP,730458,HISTORICAL_PRICES,SAP,6/21/2021,1.62432E+12,0.089291241,0.089291241,140.82,140.78,141.05,139.7,730458,140.82,140.78,141.05,139.7,730458,21-Jun-21,0.6,0.0043
141.24,141.36,139.74,140.05,SAP,584086,HISTORICAL_PRICES,SAP,6/22/2021,1.62441E+12,0.092850511,0.092850511,140.05,141.24,141.36,139.74,584086,140.05,141.24,141.36,139.74,584086,22-Jun-21,0.46,0.0033
138.71,141.16,138.61,140.86,SAP,472215,HISTORICAL_PRICES,SAP,6/23/2021,1.6245E+12,0.073274528,0.073274528,140.86,138.71,141.16,138.61,472215,140.86,138.71,141.16,138.61,472215,23-Jun-21,-2.53,-0.0179
141.23,142.35,140.99,141.66,SAP,707834,HISTORICAL_PRICES,SAP,6/24/2021,1.62458E+12,0.092773135,0.092773135,141.66,141.23,142.35,140.99,707834,141.66,141.23,142.35,140.99,707834,24-Jun-21,2.52,0.0182
140.36,141.12,140.0325,140.94,SAP,326771,HISTORICAL_PRICES,SAP,6/25/2021,1.62467E+12,0.086041473,0.086041473,140.94,140.36,141.12,140.0325,326771,140.94,140.36,141.12,140.0325,326771,25-Jun-21,-0.87,-0.0062
141.47,141.81,140.85,141.42,SAP,406405,HISTORICAL_PRICES,SAP,6/28/2021,1.62493E+12,0.094630145,0.094630145,141.42,141.47,141.81,140.85,406405,141.42,141.47,141.81,140.85,406405,28-Jun-21,1.11,0.0079
142.83,143.09,142.26,142.88,SAP,331947,HISTORICAL_PRICES,SAP,6/29/2021,1.62501E+12,0.105153203,0.105153203,142.88,142.83,143.09,142.26,331947,142.88,142.83,143.09,142.26,331947,29-Jun-21,1.36,0.0096
140.46,141.95,140.1238,141.52,SAP,421776,HISTORICAL_PRICES,SAP,6/30/2021,1.6251E+12,0.086815227,0.086815227,141.52,140.46,141.95,140.1238,421776,141.52,140.46,141.95,140.1238,421776,30-Jun-21,-2.37,-0.0166
140.51,140.96,139.77,140.08,SAP,413322,HISTORICAL_PRICES,SAP,7/1/2021,1.62519E+12,0.087202105,0.087202105,140.08,140.51,140.96,139.77,413322,140.08,140.51,140.96,139.77,413322,1-Jul-21,0.05,0.0004
141.72,141.77,140.6283,140.84,SAP,256545,HISTORICAL_PRICES,SAP,7/2/2021,1.62527E+12,0.096564531,0.096564531,140.84,141.72,141.77,140.6283,256545,140.84,141.72,141.77,140.6283,256545,2-Jul-21,1.21,0.0086
141.71,143,141.06,142.55,SAP,427777,HISTORICAL_PRICES,SAP,7/6/2021,1.62562E+12,0.096487156,0.096487156,142.55,141.71,143,141.06,427777,142.55,141.71,143,141.06,427777,6-Jul-21,-0.01,-0.0001
147.69,147.81,145.72,147.69,SAP,927036,HISTORICAL_PRICES,SAP,7/7/2021,1.62576E+12,0.14275766,0.14275766,147.69,147.69,147.81,145.72,927036,147.69,147.69,147.81,145.72,927036,7-Jul-21,5.98,0.0422
146.11,146.68,144.34,144.44,SAP,966222,HISTORICAL_PRICES,SAP,7/8/2021,1.62583E+12,0.130532343,0.130532343,144.44,146.11,146.68,144.34,966222,144.44,146.11,146.68,144.34,966222,8-Jul-21,-1.58,-0.0107
148.11,148.28,146.26,146.53,SAP,503772,HISTORICAL_PRICES,SAP,7/9/2021,1.62588E+12,0.146007428,0.146007428,146.53,148.11,148.28,146.26,503772,146.53,148.11,148.28,146.26,503772,9-Jul-21,2,0.0137
148.96,149.59,147.87,148.38,SAP,589093,HISTORICAL_PRICES,SAP,7/12/2021,1.62614E+12,0.152584339,0.152584339,148.38,148.96,149.59,147.87,589093,148.38,148.96,149.59,147.87,589093,12-Jul-21,0.85,0.0057
149.6,150.6,148.74,148.77,SAP,611482,HISTORICAL_PRICES,SAP,7/13/2021,1.62622E+12,0.157536366,0.157536366,148.77,149.6,150.6,148.74,611482,148.77,149.6,150.6,148.74,611482,13-Jul-21,0.64,0.0043
150.2,150.63,149.12,150.18,SAP,547121,HISTORICAL_PRICES,SAP,7/14/2021,1.62631E+12,0.162178892,0.162178892,150.18,150.2,150.63,149.12,547121,150.18,150.2,150.63,149.12,547121,14-Jul-21,0.6,0.004
147.69,148.79,147.33,148.32,SAP,435064,HISTORICAL_PRICES,SAP,7/15/2021,1.6264E+12,0.14275766,0.14275766,148.32,147.69,148.79,147.33,435064,148.32,147.69,148.79,147.33,435064,15-Jul-21,-2.51,-0.0167
147.65,148.8,147.35,148.61,SAP,393333,HISTORICAL_PRICES,SAP,7/16/2021,1.62648E+12,0.142448158,0.142448158,148.61,147.65,148.8,147.35,393333,148.61,147.65,148.8,147.35,393333,16-Jul-21,-0.04,-0.0003
144.81,145.38,144.2,144.83,SAP,587086,HISTORICAL_PRICES,SAP,7/19/2021,1.62674E+12,0.120473538,0.120473538,144.83,144.81,145.38,144.2,587086,144.83,144.81,145.38,144.2,587086,19-Jul-21,-2.84,-0.0192
144.1,144.54,142.52,142.65,SAP,1081386,HISTORICAL_PRICES,SAP,7/20/2021,1.62683E+12,0.114979882,0.114979882,142.65,144.1,144.54,142.52,1081386,142.65,144.1,144.54,142.52,1081386,20-Jul-21,-0.71,-0.0049
138.86,140.19,136.09,136.33,SAP,2498906,HISTORICAL_PRICES,SAP,7/21/2021,1.62692E+12,0.074435159,0.074435159,136.33,138.86,140.19,136.09,2498906,136.33,138.86,140.19,136.09,2498906,21-Jul-21,-5.24,-0.0364
139.33,140.27,138.39,138.39,SAP,847962,HISTORICAL_PRICES,SAP,7/22/2021,1.627E+12,0.078071804,0.078071804,138.39,139.33,140.27,138.39,847962,138.39,139.33,140.27,138.39,847962,22-Jul-21,0.47,0.0034
138.77,140.06,138.04,140.01,SAP,821772,HISTORICAL_PRICES,SAP,7/23/2021,1.62709E+12,0.073738781,0.073738781,140.01,138.77,140.06,138.04,821772,140.01,138.77,140.06,138.04,821772,23-Jul-21,-0.56,-0.004
138.66,139.34,138.26,139.09,SAP,685828,HISTORICAL_PRICES,SAP,7/26/2021,1.62735E+12,0.072887651,0.072887651,139.09,138.66,139.34,138.26,685828,139.09,138.66,139.34,138.26,685828,26-Jul-21,-0.11,-0.0008
141.42,141.77,140.05,141.65,SAP,829706,HISTORICAL_PRICES,SAP,7/27/2021,1.62743E+12,0.094243268,0.094243268,141.65,141.42,141.77,140.05,829706,141.65,141.42,141.77,140.05,829706,27-Jul-21,2.76,0.0199
142.97,143.33,141.2179,141.66,SAP,642913,HISTORICAL_PRICES,SAP,7/28/2021,1.62752E+12,0.106236459,0.106236459,141.66,142.97,143.33,141.2179,642913,141.66,142.97,143.33,141.2179,642913,28-Jul-21,1.55,0.011
144.34,144.65,143.63,143.65,SAP,499052,HISTORICAL_PRICES,SAP,7/29/2021,1.62761E+12,0.116836893,0.116836893,143.65,144.34,144.65,143.63,499052,143.65,144.34,144.65,143.63,499052,29-Jul-21,1.37,0.0096
143.72,144.17,143.08,143.32,SAP,709514,HISTORICAL_PRICES,SAP,7/30/2021,1.62771E+12,0.112039616,0.112039616,143.32,143.72,144.17,143.08,709514,143.32,143.72,144.17,143.08,709514,30-Jul-21,-0.62,-0.0043
143.32,144.61,142.75,143.05,SAP,382931,HISTORICAL_PRICES,SAP,8/2/2021,1.62795E+12,0.108944599,0.108944599,143.05,143.32,144.61,142.75,382931,143.05,143.32,144.61,142.75,382931,2-Aug-21,-0.4,-0.0028
145.54,145.56,143.96,144.51,SAP,742367,HISTORICAL_PRICES,SAP,8/3/2021,1.62804E+12,0.126121944,0.126121944,144.51,145.54,145.56,143.96,742367,144.51,145.54,145.56,143.96,742367,3-Aug-21,2.22,0.0155
146.39,147.05,145.63,145.88,SAP,1003107,HISTORICAL_PRICES,SAP,8/4/2021,1.62813E+12,0.132698855,0.132698855,145.88,146.39,147.05,145.63,1003107,145.88,146.39,147.05,145.63,1003107,4-Aug-21,0.85,0.0058
148.94,149.3,148.45,148.53,SAP,574237,HISTORICAL_PRICES,SAP,8/5/2021,1.62821E+12,0.152429588,0.152429588,148.53,148.94,149.3,148.45,574237,148.53,148.94,149.3,148.45,574237,5-Aug-21,2.55,0.0174
146.37,147.54,146.36,146.96,SAP,490375,HISTORICAL_PRICES,SAP,8/6/2021,1.6283E+12,0.132544104,0.132544104,146.96,146.37,147.54,146.36,490375,146.96,146.37,147.54,146.36,490375,6-Aug-21,-2.57,-0.0173
146.56,146.69,146,146.4,SAP,480554,HISTORICAL_PRICES,SAP,8/9/2021,1.62856E+12,0.134014237,0.134014237,146.4,146.56,146.69,146,480554,146.4,146.56,146.69,146,480554,9-Aug-21,0.19,0.0013
145.75,147.49,145.14,147.26,SAP,390449,HISTORICAL_PRICES,SAP,8/10/2021,1.62864E+12,0.127746828,0.127746828,147.26,145.75,147.49,145.14,390449,147.26,145.75,147.49,145.14,390449,10-Aug-21,-0.81,-0.0055
145.24,146.63,144.975,146.45,SAP,359483,HISTORICAL_PRICES,SAP,8/11/2021,1.62873E+12,0.123800681,0.123800681,146.45,145.24,146.63,144.975,359483,146.45,145.24,146.63,144.975,359483,11-Aug-21,-0.51,-0.0035
147.75,147.89,145.83,146.42,SAP,375586,HISTORICAL_PRICES,SAP,8/12/2021,1.62882E+12,0.143221913,0.143221913,146.42,147.75,147.89,145.83,375586,146.42,147.75,147.89,145.83,375586,12-Aug-21,2.51,0.0173
148.3,148.34,147.44,147.77,SAP,221434,HISTORICAL_PRICES,SAP,8/13/2021,1.62907E+12,0.147477561,0.147477561,147.77,148.3,148.34,147.44,221434,147.77,148.3,148.34,147.44,221434,13-Aug-21,0.55,0.0037
147.93,148.47,147.07,147.45,SAP,644227,HISTORICAL_PRICES,SAP,8/16/2021,1.62916E+12,0.14461467,0.14461467,147.45,147.93,148.47,147.07,644227,147.45,147.93,148.47,147.07,644227,16-Aug-21,-0.37,-0.0025
148.92,148.99,147.66,147.8,SAP,497000,HISTORICAL_PRICES,SAP,8/17/2021,1.62925E+12,0.152274838,0.152274838,147.8,148.92,148.99,147.66,497000,147.8,148.92,148.99,147.66,497000,17-Aug-21,0.99,0.0067
147.58,149.06,147.52,148.71,SAP,317196,HISTORICAL_PRICES,SAP,8/18/2021,1.62934E+12,0.14190653,0.14190653,148.71,147.58,149.06,147.52,317196,148.71,147.58,149.06,147.52,317196,18-Aug-21,-1.34,-0.009
147.02,147.62,145.55,145.56,SAP,543116,HISTORICAL_PRICES,SAP,8/19/2021,1.62942E+12,0.137573507,0.137573507,145.56,147.02,147.62,145.55,543116,145.56,147.02,147.62,145.55,543116,19-Aug-21,-0.56,-0.0038
147.84,147.97,147.15,147.43,SAP,305883,HISTORICAL_PRICES,SAP,8/20/2021,1.62951E+12,0.143918292,0.143918292,147.43,147.84,147.97,147.15,305883,147.43,147.84,147.97,147.15,305883,20-Aug-21,0.82,0.0056
148.95,149.08,147.18,147.73,SAP,259349,HISTORICAL_PRICES,SAP,8/23/2021,1.62977E+12,0.152506964,0.152506964,147.73,148.95,149.08,147.18,259349,147.73,148.95,149.08,147.18,259349,23-Aug-21,1.11,0.0075
148.23,148.69,147.6,147.85,SAP,290088,HISTORICAL_PRICES,SAP,8/24/2021,1.62985E+12,0.146935933,0.146935933,147.85,148.23,148.69,147.6,290088,147.85,148.23,148.69,147.6,290088,24-Aug-21,-0.72,-0.0048
146.98,147.69,146.84,147.43,SAP,358269,HISTORICAL_PRICES,SAP,8/25/2021,1.62994E+12,0.137264005,0.137264005,147.43,146.98,147.69,146.84,358269,147.43,146.98,147.69,146.84,358269,25-Aug-21,-1.25,-0.0084
196.06,203.11,191.87,200.75,SE,4332655,HISTORICAL_PRICES,SE,1/4/2021,1.60981E+12,0,0,200.75,196.06,203.11,191.87,4332655,200.75,196.06,203.11,191.87,4332655,4-Jan-21,0,0
202.93,204.09,195.09,198.1,SE,3297520,HISTORICAL_PRICES,SE,1/5/2021,1.6099E+12,0.035040294,0.035040294,198.1,202.93,204.09,195.09,3297520,198.1,202.93,204.09,195.09,3297520,5-Jan-21,6.87,0.035
194.37,204.12,193.91,201.58,SE,3224764,HISTORICAL_PRICES,SE,1/6/2021,1.60998E+12,-0.00861981,-0.00861981,201.58,194.37,204.12,193.91,3224764,201.58,194.37,204.12,193.91,3224764,6-Jan-21,-8.56,-0.0422
203.94,205.34,197.89,198.02,SE,3392005,HISTORICAL_PRICES,SE,1/7/2021,1.61007E+12,0.040191778,0.040191778,198.02,203.94,205.34,197.89,3392005,198.02,203.94,205.34,197.89,3392005,7-Jan-21,9.57,0.0492
210.16,213.6,202.43,205.94,SE,4604433,HISTORICAL_PRICES,SE,1/8/2021,1.61016E+12,0.07191676,0.07191676,205.94,210.16,213.6,202.43,4604433,205.94,210.16,213.6,202.43,4604433,8-Jan-21,6.22,0.0305
209.06,213.35,206.89,209,SE,2553898,HISTORICAL_PRICES,SE,1/11/2021,1.61042E+12,0.066306233,0.066306233,209,209.06,213.35,206.89,2553898,209,209.06,213.35,206.89,2553898,11-Jan-21,-1.1,-0.0052
218.48,218.57,212.4,214.38,SE,5474214,HISTORICAL_PRICES,SE,1/12/2021,1.61052E+12,0.114352749,0.114352749,214.38,218.48,218.57,212.4,5474214,214.38,218.48,218.57,212.4,5474214,12-Jan-21,9.42,0.0451
226.78,229.98,220.88,223.61,SE,5065769,HISTORICAL_PRICES,SE,1/13/2021,1.61059E+12,0.156686729,0.156686729,223.61,226.78,229.98,220.88,5065769,223.61,226.78,229.98,220.88,5065769,13-Jan-21,8.3,0.038
229.66,237.27,227.647,230.88,SE,3890519,HISTORICAL_PRICES,SE,1/14/2021,1.61068E+12,0.171376109,0.171376109,230.88,229.66,237.27,227.647,3890519,230.88,229.66,237.27,227.647,3890519,14-Jan-21,2.88,0.0127
226.05,233.48,222.08,230.88,SE,2346791,HISTORICAL_PRICES,SE,1/15/2021,1.61076E+12,0.152963379,0.152963379,230.88,226.05,233.48,222.08,2346791,230.88,226.05,233.48,222.08,2346791,15-Jan-21,-3.61,-0.0157
231.64,234.5,226.05,232.45,SE,2515838,HISTORICAL_PRICES,SE,1/19/2021,1.61111E+12,0.181475059,0.181475059,232.45,231.64,234.5,226.05,2515838,232.45,231.64,234.5,226.05,2515838,19-Jan-21,5.59,0.0247
233.15,238.42,232.08,238.2,SE,2152465,HISTORICAL_PRICES,SE,1/20/2021,1.6112E+12,0.189176783,0.189176783,238.2,233.15,238.42,232.08,2152465,238.2,233.15,238.42,232.08,2152465,20-Jan-21,1.51,0.0065
233.96,237,232,233.38,SE,1647981,HISTORICAL_PRICES,SE,1/21/2021,1.61128E+12,0.193308171,0.193308171,233.38,233.96,237,232,1647981,233.38,233.96,237,232,1647981,21-Jan-21,0.81,0.0035
236.49,236.79,230.2501,232.61,SE,2043125,HISTORICAL_PRICES,SE,1/22/2021,1.61137E+12,0.206212384,0.206212384,232.61,236.49,236.79,230.2501,2043125,232.61,236.49,236.79,230.2501,2043125,22-Jan-21,2.53,0.0108
228.68,240.44,226.14,240,SE,4295183,HISTORICAL_PRICES,SE,1/25/2021,1.61163E+12,0.166377639,0.166377639,240,228.68,240.44,226.14,4295183,240,228.68,240.44,226.14,4295183,25-Jan-21,-7.81,-0.033
217.22,232.33,215.81,230,SE,3869562,HISTORICAL_PRICES,SE,1/26/2021,1.61171E+12,0.107926145,0.107926145,230,217.22,232.33,215.81,3869562,230,217.22,232.33,215.81,3869562,26-Jan-21,-11.46,-0.0501
205.78,223.1728,203.06,212.265,SE,6372982,HISTORICAL_PRICES,SE,1/27/2021,1.6118E+12,0.04957666,0.04957666,212.265,205.78,223.1728,203.06,6372982,212.265,205.78,223.1728,203.06,6372982,27-Jan-21,-11.44,-0.0527
219.78,228.41,209.3,210,SE,5835048,HISTORICAL_PRICES,SE,1/28/2021,1.61189E+12,0.120983372,0.120983372,210,219.78,228.41,209.3,5835048,210,219.78,228.41,209.3,5835048,28-Jan-21,14,0.068
216.71,221.61,211.25,218.06,SE,3419572,HISTORICAL_PRICES,SE,1/29/2021,1.61197E+12,0.105324901,0.105324901,218.06,216.71,221.61,211.25,3419572,218.06,216.71,221.61,211.25,3419572,29-Jan-21,-3.07,-0.014
233.53,236.98,222.97,222.97,SE,4397109,HISTORICAL_PRICES,SE,2/1/2021,1.61224E+12,0.191114965,0.191114965,222.97,233.53,236.98,222.97,4397109,222.97,233.53,236.98,222.97,4397109,1-Feb-21,16.82,0.0776
238.54,241.78,231,235.92,SE,3377945,HISTORICAL_PRICES,SE,2/2/2021,1.61232E+12,0.216668367,0.216668367,235.92,238.54,241.78,231,3377945,235.92,238.54,241.78,231,3377945,2-Feb-21,5.01,0.0215
243.54,246.33,239.7042,244.77,SE,3816463,HISTORICAL_PRICES,SE,2/3/2021,1.6124E+12,0.242170764,0.242170764,244.77,243.54,246.33,239.7042,3816463,244.77,243.54,246.33,239.7042,3816463,3-Feb-21,5,0.021
243.96,245.71,237.32,244.29,SE,2435698,HISTORICAL_PRICES,SE,2/4/2021,1.61249E+12,0.244312965,0.244312965,244.29,243.96,245.71,237.32,2435698,244.29,243.96,245.71,237.32,2435698,4-Feb-21,0.42,0.0017
256.76,258.64,242.3937,244,SE,3637720,HISTORICAL_PRICES,SE,2/5/2021,1.61258E+12,0.309599102,0.309599102,244,256.76,258.64,242.3937,3637720,244,256.76,258.64,242.3937,3637720,5-Feb-21,12.8,0.0525
263.46,269.14,258.31,258.69,SE,3687350,HISTORICAL_PRICES,SE,2/8/2021,1.61284E+12,0.343772315,0.343772315,258.69,263.46,269.14,258.31,3687350,258.69,263.46,269.14,258.31,3687350,8-Feb-21,6.7,0.0261
274.66,278.3499,266.01,266.1,SE,3978414,HISTORICAL_PRICES,SE,2/9/2021,1.61293E+12,0.400897684,0.400897684,266.1,274.66,278.3499,266.01,3978414,266.1,274.66,278.3499,266.01,3978414,9-Feb-21,11.2,0.0425
270.97,281.77,265.2,277.09,SE,4306572,HISTORICAL_PRICES,SE,2/10/2021,1.61302E+12,0.382076915,0.382076915,277.09,270.97,281.77,265.2,4306572,277.09,270.97,281.77,265.2,4306572,10-Feb-21,-3.69,-0.0134
274.63,277.5,268.265,273,SE,2404797,HISTORICAL_PRICES,SE,2/11/2021,1.61309E+12,0.40074467,0.40074467,273,274.63,277.5,268.265,2404797,273,274.63,277.5,268.265,2404797,11-Feb-21,3.66,0.0135
276.12,277.38,268.78,270.37,SE,2604675,HISTORICAL_PRICES,SE,2/12/2021,1.61318E+12,0.408344384,0.408344384,270.37,276.12,277.38,268.78,2604675,270.37,276.12,277.38,268.78,2604675,12-Feb-21,1.49,0.0054
278.14,285,275.25,281.92,SE,3052882,HISTORICAL_PRICES,SE,2/16/2021,1.61353E+12,0.418647353,0.418647353,281.92,278.14,285,275.25,3052882,281.92,278.14,285,275.25,3052882,16-Feb-21,2.02,0.0073
268.22,275.96,264.51,275.11,SE,3655770,HISTORICAL_PRICES,SE,2/17/2021,1.61362E+12,0.368050597,0.368050597,275.11,268.22,275.96,264.51,3655770,275.11,268.22,275.96,264.51,3655770,17-Feb-21,-9.92,-0.0357
267.5,268.13,255.15,263.87,SE,3309424,HISTORICAL_PRICES,SE,2/18/2021,1.6137E+12,0.364378252,0.364378252,263.87,267.5,268.13,255.15,3309424,263.87,267.5,268.13,255.15,3309424,18-Feb-21,-0.72,-0.0027
